onset	duration	trial_type	rt	resp	selection	gender	image_left	image_right	image_left_type	image_right_type
0.0	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.023366800043732	2.5013609000016004	decision_social_loss	1.8033660999499261	7	left	M	MF023.jpg	MF024.jpg	black	asian
3.5249296999536455	0.5082499000709504	ISI	n/a	n/a	n/a	M	MF023.jpg	MF024.jpg	black	asian
4.033238900010474	1.0159761999966577	feedback_social_loss_negative	n/a	n/a	n/a	M	MF023.jpg	MF024.jpg	black	asian
5.049326000036672	2.000777499983087	ITI	n/a	n/a	n/a	M	MF023.jpg	MF024.jpg	black	asian
7.065929200034589	2.5014295999426395	decision_social_win	2.045681899995543	7	left	M	MF015.jpg	MF016.jpg	black	asian
9.567522899946198	0.515362000092864	ISI	n/a	n/a	n/a	M	MF015.jpg	MF016.jpg	black	asian
10.082941600005142	1.0162614999571815	feedback_social_win_positive	n/a	n/a	n/a	M	MF015.jpg	MF016.jpg	black	asian
11.09930300002452	4.000374499941245	ITI	n/a	n/a	n/a	M	MF015.jpg	MF016.jpg	black	asian
15.107492699986324	2.5017112999921665	decision_social_win	1.9697200000518933	2	right	M	MF013.jpg	MF014.jpg	latino	asian
17.60936080000829	1.5069342999486253	ISI	n/a	n/a	n/a	M	MF013.jpg	MF014.jpg	latino	asian
19.11635180003941	1.0160930999554694	feedback_social_win_neutral	n/a	n/a	n/a	M	MF013.jpg	MF014.jpg	latino	asian
20.13264830003027	1.0003272999310866	ITI	n/a	n/a	n/a	M	MF013.jpg	MF014.jpg	latino	asian
21.141353599959984	2.5015507000498474	decision_social_loss	1.601945500005968	2	right	F	FF029.jpg	FF030.jpg	asian	white
23.643062100047246	0.5066535999067128	ISI	n/a	n/a	n/a	F	FF029.jpg	FF030.jpg	asian	white
24.149773000041023	1.0160351999802515	feedback_social_loss_negative	n/a	n/a	n/a	F	FF029.jpg	FF030.jpg	asian	white
25.165906599955633	5.000270100077614	ITI	n/a	n/a	n/a	F	FF029.jpg	FF030.jpg	asian	white
30.17421920003835	2.5022367999190465	decision_social_win	1.8533764999592677	2	right	M	MF003.jpg	MF004.jpg	latino	white
32.67662150005344	2.0064725999254733	ISI	n/a	n/a	n/a	M	MF003.jpg	MF004.jpg	latino	white
34.683150400058366	1.0159649999113753	feedback_social_win_positive	n/a	n/a	n/a	M	MF003.jpg	MF004.jpg	latino	white
35.69921600003727	2.000681599951349	ITI	n/a	n/a	n/a	M	MF003.jpg	MF004.jpg	latino	white
37.708005300024524	2.5083617999916896	decision_social_win_MISSED	missed	missed	missed	M	MF019.jpg	MF020.jpg	white	latino
40.21649689995684	0.5001679999986663	ISI	0.15001320000737906	7	left	M	MF019.jpg	MF020.jpg	white	latino
40.71672979998402	1.0158152000512928	feedback_social_win_MISSED	n/a	n/a	n/a	M	MF019.jpg	MF020.jpg	white	latino
41.73265799996443	1.0003645999822766	ITI	n/a	n/a	n/a	M	MF019.jpg	MF020.jpg	white	latino
42.740994499996305	2.500975999981165	decision_social_loss	1.903379200026393	2	right	F	FF025.jpg	FF026.jpg	black	latino
45.24213020002935	0.507569000008516	ISI	n/a	n/a	n/a	F	FF025.jpg	FF026.jpg	black	latino
45.74979419994634	1.0159906001063064	feedback_social_loss_negative	n/a	n/a	n/a	F	FF025.jpg	FF026.jpg	black	latino
46.765886900015175	1.0004117999924347	ITI	n/a	n/a	n/a	F	FF025.jpg	FF026.jpg	black	latino
47.7745270000305	2.500872900011018	decision_social_loss	1.6869460999732837	7	left	M	MF027.jpg	MF028.jpg	white	black
50.27557729999535	2.007460299995728	ISI	n/a	n/a	n/a	M	MF027.jpg	MF028.jpg	white	black
52.28309439995792	1.0161235000705346	feedback_social_loss_negative	n/a	n/a	n/a	M	MF027.jpg	MF028.jpg	white	black
53.29932730004657	1.0003219000063837	ITI	n/a	n/a	n/a	M	MF027.jpg	MF028.jpg	white	black
54.307542599970475	2.500486999982968	decision_social_loss	1.9700369000202045	7	left	F	FF031.jpg	FF032.jpg	latino	black
56.80819590005558	1.008200499927625	ISI	n/a	n/a	n/a	F	FF031.jpg	FF032.jpg	latino	black
57.81650580000132	1.0160309999482706	feedback_social_loss_negative	n/a	n/a	n/a	F	FF031.jpg	FF032.jpg	latino	black
58.83264080004301	1.0004320999141783	ITI	n/a	n/a	n/a	F	FF031.jpg	FF032.jpg	latino	black
59.84111969999503	2.500569500029087	decision_social_win	2.2194455000571907	7	left	F	FF005.jpg	FF006.jpg	white	asian
62.34185800002888	0.5077871999237686	ISI	n/a	n/a	n/a	F	FF005.jpg	FF006.jpg	white	asian
62.849702800041996	1.016128099989146	feedback_social_win_positive	n/a	n/a	n/a	F	FF005.jpg	FF006.jpg	white	asian
63.86593540001195	4.000397399999201	ITI	n/a	n/a	n/a	F	FF005.jpg	FF006.jpg	white	asian
67.8746484000003	2.5019049999536946	decision_social_win	1.5195882000261918	7	left	F	FF015.jpg	FF016.jpg	black	asian
70.37672479997855	1.5063652000389993	ISI	n/a	n/a	n/a	F	FF015.jpg	FF016.jpg	black	asian
71.88314709998667	1.0159520000452176	feedback_social_win_positive	n/a	n/a	n/a	F	FF015.jpg	FF016.jpg	black	asian
72.8992028000066	1.0005043999990448	ITI	n/a	n/a	n/a	F	FF015.jpg	FF016.jpg	black	asian
73.90771810000297	2.5010268000187352	decision_social_win	1.8029811000451446	2	right	M	MF017.jpg	MF018.jpg	white	latino
76.40891240001656	1.0074704999569803	ISI	n/a	n/a	n/a	M	MF017.jpg	MF018.jpg	white	latino
