onset	duration	trial_type	rt	resp	selection	gender	image	image_type
0.0	1.0	ISI	n/a	n/a	n/a	n/a	n/a	n/a
1.0103845089997776	2.750398574000428	decision_social	1.7108530920004341	4	recall_neutral	F	FF042.jpg	white
3.761305455999718	1.5001804710000215	ISI	n/a	n/a	n/a	F	FF042.jpg	white
5.280706524000379	2.750484069999402	decision_social	0.8569215999996231	8	predict_loss	F	FF041.jpg	latino
8.031682199999523	1.254043599000397	ISI	n/a	n/a	n/a	F	FF041.jpg	latino
9.296005350000087	2.750395815999582	decision_social	0.4919312419997368	9	predict_win	F	FF017.jpg	asian
12.046891983999558	1.0165749200004939	ISI	n/a	n/a	n/a	F	FF017.jpg	asian
13.06919187800031	2.7505292050000207	decision_social	0.4136317489992507	2	recall_win	M	MF025.jpg	white
15.820205269000326	6.2599510459995145	ISI	n/a	n/a	n/a	M	MF025.jpg	white
22.08866315599971	2.7506491960002677	decision_social	1.982910852000714	9	predict_win	F	FF016.jpg	asian
24.839800892999847	5.255545357000301	ISI	n/a	n/a	n/a	F	FF016.jpg	asian
