onset	duration	trial_type	rt	resp	selection	gender	image	image_type
0.0	1.0	ISI	n/a	n/a	n/a	n/a	n/a	n/a
1.0202153997961432	2.7510815002024174	decision_monetary	2.731120100012049	3	recall_loss	S	SD014.jpg	black
3.7715654999483377	3.0114525998942554	ISI	n/a	n/a	n/a	S	SD014.jpg	black
6.786359299905598	2.7509630999993533	decision_monetary	2.5982705000787973	2	recall_win	D	DD009.jpg	white
9.537614099914208	3.7621698000002652	ISI	n/a	n/a	n/a	D	DD009.jpg	white
13.303151699947193	2.7505967000033706	decision_monetary	2.2637856998480856	3	recall_loss	S	SD038.jpg	brown
16.054047599900514	2.7623630999587476	ISI	n/a	n/a	n/a	S	SD038.jpg	brown
18.819786799838766	2.7632343000732362	decision_monetary_MISSED	missed	missed	missed	S	SD003.jpg	yellow
21.583274299977347	1.000379899982363	ISI	0.15018819994293153	3	recall_loss	S	SD003.jpg	yellow
22.58705409988761	2.750531200086698	decision_monetary	1.747504800092429	3	recall_loss	D	DD036.jpg	brown
25.337886599823833	6.511868400033563	ISI	n/a	n/a	n/a	D	DD036.jpg	brown
31.85313559998758	2.7522377998102456	decision_monetary	2.247289099963382	8	predict_loss	D	DD020.jpg	brown
34.60567259998061	1.0106039999518543	ISI	n/a	n/a	n/a	D	DD020.jpg	brown
35.619614199968055	2.751677299849689	decision_monetary	2.231148899998516	2	recall_win	S	SD019.jpg	brown
38.371602799976245	2.0114521000068635	ISI	n/a	n/a	n/a	S	SD019.jpg	brown
40.386433199979365	2.75105269998312	decision_monetary	1.9137205998413265	2	recall_win	S	SD021.jpg	blue
43.137790999840945	5.511902700178325	ISI	n/a	n/a	n/a	S	SD021.jpg	blue
48.65303309983574	2.751260100165382	decision_monetary	1.680133700137958	2	recall_win	S	SD020.jpg	green
51.40460219979286	3.7617648001760244	ISI	n/a	n/a	n/a	S	SD020.jpg	green
55.169770899927244	2.751505000051111	decision_monetary	2.047627199906856	3	recall_loss	S	SD026.jpg	gray
57.92158419988118	5.011376600014046	ISI	n/a	n/a	n/a	S	SD026.jpg	gray
62.93639909988269	2.750808499986306	decision_monetary	2.5138363000005484	8	predict_loss	D	DD013.jpg	brown
65.687515999889	2.762051099911332	ISI	n/a	n/a	n/a	D	DD013.jpg	brown
68.45299969986081	2.752165300073102	decision_monetary	2.663401799974963	2	recall_win	S	SD008.jpg	blue
71.20546029997058	1.0107956998981535	ISI	n/a	n/a	n/a	S	SD008.jpg	blue
72.21973599982448	2.7505266000516713	decision_monetary	1.4649332000408322	3	recall_loss	S	SD041.jpg	brown
74.97057409980334	2.2624133999925107	ISI	n/a	n/a	n/a	S	SD041.jpg	brown
77.23642889992334	2.751230699941516	decision_monetary	1.996870999922976	2	recall_win	S	SD025.jpg	green
79.98797259991989	1.7616415999364108	ISI	n/a	n/a	n/a	S	SD025.jpg	green
81.75302659999579	2.7512353998608887	decision_monetary	2.2802757997997105	3	recall_loss	D	DD025.jpg	brown
84.50457239989191	1.2616000000853091	ISI	n/a	n/a	n/a	D	DD025.jpg	brown
85.7697663998697	2.7507142000831664	decision_monetary	2.363506800029427	7	predict_neutral	S	SD029.jpg	black
88.52079209988005	3.2620685999281704	ISI	n/a	n/a	n/a	S	SD029.jpg	black
91.7863403998781	2.751986399991438	decision_monetary	1.8813040999229997	2	recall_win	D	DD023.jpg	blue
94.53863470000215	6.010926299961284	ISI	n/a	n/a	n/a	D	DD023.jpg	blue
100.55302069988102	2.751009700121358	decision_monetary	2.563511700136587	2	recall_win	D	DD003.jpg	green
103.3043435998261	6.511756699997932	ISI	n/a	n/a	n/a	D	DD003.jpg	green
109.81962159997784	2.750909499824047	decision_monetary	1.864846199983731	2	recall_win	S	SD013.jpg	blue
112.5708478000015	5.76199149992317	ISI	n/a	n/a	n/a	S	SD013.jpg	blue
118.33634279994294	2.751042899908498	decision_monetary	2.6302579999901354	9	predict_win	D	DD001.jpg	blue
121.08770339982584	1.0118107001762837	ISI	n/a	n/a	n/a	D	DD001.jpg	blue
122.10319989989512	2.7511478001251817	decision_monetary	2.631390100112185	2	recall_win	S	SD009.jpg	blue
124.85466409986839	3.7614502999931574	ISI	n/a	n/a	n/a	S	SD009.jpg	blue
128.61962969996966	2.751689799828455	decision_monetary	2.3135295000392944	2	recall_win	D	DD014.jpg	green
131.37165679992177	1.7611690999474376	ISI	n/a	n/a	n/a	D	DD014.jpg	green
133.13633339991793	2.75132769998163	decision_monetary	2.030336400028318	7	predict_neutral	D	DD037.jpg	brown
135.88799899979495	1.0115227000787854	ISI	n/a	n/a	n/a	D	DD037.jpg	brown
136.90315839997493	2.7515934000257403	decision_monetary	1.7979738998692483	3	recall_loss	S	SD022.jpg	red
139.65507939993404	1.5110704998951405	ISI	n/a	n/a	n/a	S	SD022.jpg	red
141.16986299981363	2.751385800074786	decision_monetary	2.3308570000808686	8	predict_loss	S	SD006.jpg	black
143.9215706998948	1.7617132000159472	ISI	n/a	n/a	n/a	S	SD006.jpg	black
145.68711649999022	2.7511626998893917	decision_monetary	1.6621890999376774	3	recall_loss	D	DD032.jpg	red
148.43860300001688	6.510835599852726	ISI	n/a	n/a	n/a	D	DD032.jpg	red
154.9529870999977	2.750375999836251	decision_monetary	1.9643527998123318	3	recall_loss	S	SD016.jpg	brown
157.70368839986622	1.762505300110206	ISI	n/a	n/a	n/a	S	SD016.jpg	brown
159.4698032999877	2.7508227999787778	decision_monetary	2.580327400006354	8	predict_loss	D	DD021.jpg	red
162.22094569983892	4.7618458000943065	ISI	n/a	n/a	n/a	D	DD021.jpg	red
166.9864417000208	2.751915799919516	decision_monetary	1.8629398997873068	2	recall_win	S	SD011.jpg	blue
169.73867739993148	3.0107247000560164	ISI	n/a	n/a	n/a	S	SD011.jpg	blue
172.7529739998281	2.797099400078878	decision_monetary	2.7967867001425475	2	recall_win	S	SD015.jpg	yellow
175.55037289997563	3.0155815000180155	ISI	n/a	n/a	n/a	S	SD015.jpg	yellow
178.56950349989347	2.7516234000213444	decision_monetary	1.813898199936375	8	predict_loss	S	SD036.jpg	black
181.321460200008	2.0112468998413533	ISI	n/a	n/a	n/a	S	SD036.jpg	black
183.33651509997435	2.781405800022185	decision_monetary	2.781122799962759	8	predict_loss	D	DD041.jpg	brown
186.11822919989936	2.2644988000392914	ISI	n/a	n/a	n/a	D	DD041.jpg	brown
188.38632169994526	2.7509830999188125	decision_monetary	1.4308169998694211	2	recall_win	S	SD017.jpg	blue
191.13763599982485	1.2616696001496166	ISI	n/a	n/a	n/a	S	SD017.jpg	blue
192.40294820000418	2.7513346998021007	decision_monetary	1.997294700006023	8	predict_loss	S	SD033.jpg	brown
195.15462039993145	2.7613282999955118	ISI	n/a	n/a	n/a	S	SD033.jpg	brown
197.91977839986794	2.7514702000189573	decision_monetary	1.7308161000255495	2	recall_win	S	SD028.jpg	grey
200.6715807998553	2.511081000091508	ISI	n/a	n/a	n/a	S	SD028.jpg	grey
203.1863177998457	2.751323000062257	decision_monetary	1.8965853000991046	7	predict_neutral	D	DD035.jpg	brown
205.93797739990987	1.5112743999343365	ISI	n/a	n/a	n/a	D	DD035.jpg	brown
207.4528625998646	2.751492900075391	decision_monetary	2.046999800018966	3	recall_loss	S	SD031.jpg	red
210.20468979980797	1.261299500009045	ISI	n/a	n/a	n/a	S	SD031.jpg	red
211.46966619999148	2.750756099820137	decision_monetary	1.680505699943751	8	predict_loss	S	SD002.jpg	purple
214.22075669979677	2.0118990000337362	ISI	n/a	n/a	n/a	S	SD002.jpg	purple
216.23634529998526	2.751963499933481	decision_monetary	1.6634144999552518	3	recall_loss	D	DD029.jpg	brown
218.98864619992673	2.010515399975702	ISI	n/a	n/a	n/a	D	DD029.jpg	brown
221.0027985998895	2.750421999953687	decision_monetary	2.248242200119421	9	predict_win	D	DD018.jpg	brown
223.75355289992876	2.5124011000152677	ISI	n/a	n/a	n/a	D	DD018.jpg	brown
226.26968119991943	2.751644300064072	decision_monetary	2.429665399948135	2	recall_win	D	DD022.jpg	blue
229.02166329999454	1.2609591998625547	ISI	n/a	n/a	n/a	D	DD022.jpg	blue
230.28630799986422	2.7510552001185715	decision_monetary	1.3970000999979675	3	recall_loss	S	SD034.jpg	red
233.0377030998934	1.011507699964568	ISI	n/a	n/a	n/a	S	SD034.jpg	red
234.05291349999607	2.7515728999860585	decision_monetary	1.8803834000136703	3	recall_loss	D	DD028.jpg	red
236.80482299998403	1.0110726000275463	ISI	n/a	n/a	n/a	D	DD028.jpg	red
237.8197049999144	2.750622200081125	decision_monetary	1.7143876000773162	2	recall_win	S	SD001.jpg	green
240.57066640001722	1.2617898997850716	ISI	n/a	n/a	n/a	S	SD001.jpg	green
241.836155799916	2.7505099999252707	decision_monetary	2.296379999956116	7	predict_neutral	D	DD027.jpg	blue
244.58700319984928	2.7623098001349717	ISI	n/a	n/a	n/a	D	DD027.jpg	blue
247.35304620000534	2.752174399793148	decision_monetary	1.696202099788934	7	predict_neutral	S	SD007.jpg	brown
250.10558549989946	3.2602293000090867	ISI	n/a	n/a	n/a	S	SD007.jpg	brown
253.3697216999717	2.751615999964997	decision_monetary	1.564007299952209	8	predict_loss	S	SD042.jpg	purple
256.12167799985036	1.0109896000940353	ISI	n/a	n/a	n/a	S	SD042.jpg	purple
257.136453300016	2.751278599957004	decision_monetary	2.146876399870962	7	predict_neutral	D	DD011.jpg	brown
259.8880727000069	3.2610967999789864	ISI	n/a	n/a	n/a	D	DD011.jpg	brown
263.1530575999059	2.750464600045234	decision_monetary	1.7472936001140624	2	recall_win	S	SD035.jpg	blue
265.903867200017	5.511859499849379	ISI	n/a	n/a	n/a	S	SD035.jpg	blue
271.41949429991655	2.7504630000330508	decision_monetary	1.5135113999713212	2	recall_win	D	DD008.jpg	blue
274.17031029984355	1.5120926001109183	ISI	n/a	n/a	n/a	D	DD008.jpg	blue
275.6862005998846	2.7511807999107987	decision_monetary	1.479823000030592	3	recall_loss	S	SD030.jpg	red
278.4377260999754	1.2613253998570144	ISI	n/a	n/a	n/a	S	SD030.jpg	red
279.7028438998386	2.751804100116715	decision_monetary	1.7133264001458883	2	recall_win	D	DD002.jpg	brown
282.45499080000445	2.0108327998314053	ISI	n/a	n/a	n/a	D	DD002.jpg	brown
284.4696640998591	2.751409500138834	decision_monetary	1.4970555000472814	3	recall_loss	S	SD037.jpg	red
287.22142039984465	1.5111144001130015	ISI	n/a	n/a	n/a	S	SD037.jpg	red
288.7365015000105	2.751871299929917	decision_monetary	2.3302864998113364	9	predict_win	D	DD004.jpg	blue
291.48871940001845	1.7603019999805838	ISI	n/a	n/a	n/a	D	DD004.jpg	blue
293.25283339992166	2.7519646999426186	decision_monetary	2.114637899911031	2	recall_win	D	DD040.jpg	black
296.00514479982667	2.010611900128424	ISI	n/a	n/a	n/a	D	DD040.jpg	black
298.0195532999933	2.7519568998832256	decision_monetary	1.663024599896744	3	recall_loss	D	DD017.jpg	red
300.77186089986935	1.510503500001505	ISI	n/a	n/a	n/a	D	DD017.jpg	red
302.2863425000105	2.751016599824652	decision_monetary	2.313025099923834	4	recall_neutral	D	DD038.jpg	brown
305.03770859981887	3.0113282001111656	ISI	n/a	n/a	n/a	D	DD038.jpg	brown
308.0530381000135	2.751895199995488	decision_monetary	1.2464422998018563	2	recall_win	D	DD010.jpg	green
310.8052830998786	4.510398700134829	ISI	n/a	n/a	n/a	D	DD010.jpg	green
315.3195524998009	2.752074700081721	decision_monetary	1.6631279001012444	8	predict_loss	S	SD040.jpg	brown
318.0719816000201	4.010392599971965	ISI	n/a	n/a	n/a	S	SD040.jpg	brown
322.0863820000086	2.750925399828702	decision_monetary	2.745997999794781	3	recall_loss	D	DD006.jpg	brown
324.83763359999284	6.261399499839172	ISI	n/a	n/a	n/a	D	DD006.jpg	brown
331.10292380000465	2.7513799997977912	decision_monetary	1.9474082000087947	7	predict_neutral	D	DD015.jpg	blue
333.8546559999231	6.260894400067627	ISI	n/a	n/a	n/a	D	DD015.jpg	blue
340.1194282998331	2.751035900088027	decision_monetary	1.1797476999927312	2	recall_win	D	DD019.jpg	blue
342.8708219998516	5.761371199972928	ISI	n/a	n/a	n/a	D	DD019.jpg	blue
348.63605289999396	2.7502887998707592	decision_monetary	1.5470036999322474	8	predict_loss	D	DD033.jpg	red
351.3867002998013	1.2622960000298917	ISI	n/a	n/a	n/a	D	DD033.jpg	red
352.6528866000008	2.7504106999840587	decision_monetary	1.7475281998049468	3	recall_loss	D	DD030.jpg	brown
355.40365200000815	1.2620199997909367	ISI	n/a	n/a	n/a	D	DD030.jpg	brown
356.6695544999093	2.751911300001666	decision_monetary	2.1127824001014233	7	predict_neutral	D	DD034.jpg	purple
359.4218216999434	2.5103354998864233	ISI	n/a	n/a	n/a	D	DD034.jpg	purple
361.9360574998427	2.7516272000502795	decision_monetary	2.23125970014371	8	predict_loss	D	DD024.jpg	white
364.68804369983263	1.0109183001331985	ISI	n/a	n/a	n/a	D	DD024.jpg	white
365.70295149995945	2.752307299990207	decision_monetary	1.5135876999702305	2	recall_win	D	DD026.jpg	white
368.45562129979953	1.25990300020203	ISI	n/a	n/a	n/a	D	DD026.jpg	white
369.7194427999202	2.7517772999126464	decision_monetary	1.7966318998951465	2	recall_win	D	DD042.jpg	brown
372.47157879988663	1.5105496000032872	ISI	n/a	n/a	n/a	D	DD042.jpg	brown
373.98621999984607	2.7520071000326425	decision_monetary	1.6809776001609862	3	recall_loss	S	SD012.jpg	brown
376.7385906998534	1.261091100051999	ISI	n/a	n/a	n/a	S	SD012.jpg	brown
378.0036917999387	2.751821900019422	decision_monetary	2.0298589998856187	3	recall_loss	D	DD012.jpg	brown
380.75587629992515	3.7596837000455707	ISI	n/a	n/a	n/a	D	DD012.jpg	brown
384.51959189982153	2.7506713999900967	decision_monetary	2.446687899995595	2	recall_win	S	SD005.jpg	black
387.27062570001	1.0114932998549193	ISI	n/a	n/a	n/a	S	SD005.jpg	black
388.2860989999026	2.751094999955967	decision_monetary	1.447312599979341	2	recall_win	D	DD007.jpg	blue
391.0375590999611	2.7613085999619216	ISI	n/a	n/a	n/a	D	DD007.jpg	blue
393.80296519980766	2.7505922000855207	decision_monetary	1.2303308001719415	2	recall_win	S	SD027.jpg	green
396.55393829988316	5.761487900046632	ISI	n/a	n/a	n/a	S	SD027.jpg	green
402.31944739981554	2.7514410000294447	decision_monetary	1.3139286001678556	3	recall_loss	D	DD005.jpg	brown
405.07124969991855	4.010829099919647	ISI	n/a	n/a	n/a	D	DD005.jpg	brown
409.0860537998378	2.7503397001419216	decision_monetary	1.4975707000121474	2	recall_win	S	SD004.jpg	white
