onset	duration	trial_type	rt	resp	selection	gender	image_left	image_right	image_left_type	image_right_type
0.0	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0235657999292016	2.5021047999616712	decision_social_loss	1.4703202999662608	7	left	M	MF015.jpg	MF016.jpg	black	asian
3.525864699855447	0.5072153001092374	ISI	n/a	n/a	n/a	M	MF015.jpg	MF016.jpg	black	asian
4.033139699837193	1.0160779000725597	feedback_social_loss_neutral	n/a	n/a	n/a	M	MF015.jpg	MF016.jpg	black	asian
5.049348299857229	1.0003967999946326	ITI	n/a	n/a	n/a	M	MF015.jpg	MF016.jpg	black	asian
6.064268499845639	2.5004953001625836	decision_social_win	1.2791937000583857	2	right	F	FF023.jpg	FF024.jpg	white	asian
8.564920699922368	1.0015124999918044	ISI	n/a	n/a	n/a	F	FF023.jpg	FF024.jpg	white	asian
9.566492599900812	1.0159779998939484	feedback_social_win_neutral	n/a	n/a	n/a	F	FF023.jpg	FF024.jpg	white	asian
10.582577099790797	3.000517100095749	ITI	n/a	n/a	n/a	F	FF023.jpg	FF024.jpg	white	asian
13.591624399879947	2.501172299962491	decision_social_win	1.0028711000923067	2	right	M	MF041.jpg	MF042.jpg	white	asian
16.09296019980684	2.0067989001981914	ISI	n/a	n/a	n/a	M	MF041.jpg	MF042.jpg	white	asian
18.099817799869925	1.0160123999230564	feedback_social_win_positive	n/a	n/a	n/a	M	MF041.jpg	MF042.jpg	white	asian
19.116016499930993	4.000325300032273	ITI	n/a	n/a	n/a	M	MF041.jpg	MF042.jpg	white	asian
23.124190700007603	2.5006094998680055	decision_social_win	1.2866906998679042	7	left	M	MF031.jpg	MF032.jpg	latino	white
25.624960199929774	1.5080599999055266	ISI	n/a	n/a	n/a	M	MF031.jpg	MF032.jpg	latino	white
27.133178299991414	1.015976999886334	feedback_social_win_positive	n/a	n/a	n/a	M	MF031.jpg	MF032.jpg	latino	white
28.149260599864647	3.0004247999750078	ITI	n/a	n/a	n/a	M	MF031.jpg	MF032.jpg	latino	white
31.158059499925002	2.500510700047016	decision_social_win	1.1188298999331892	7	left	M	MF039.jpg	MF040.jpg	black	asian
33.65872969990596	2.0079220000188798	ISI	n/a	n/a	n/a	M	MF039.jpg	MF040.jpg	black	asian
35.6667135998141	1.0158629000652581	feedback_social_win_positive	n/a	n/a	n/a	M	MF039.jpg	MF040.jpg	black	asian
36.68268349999562	4.000281599815935	ITI	n/a	n/a	n/a	M	MF039.jpg	MF040.jpg	black	asian
40.69140849984251	2.5020716001745313	decision_social_loss	1.6364923999644816	7	left	F	FF011.jpg	FF012.jpg	white	latino
43.1936446998734	0.5060860000085086	ISI	n/a	n/a	n/a	F	FF011.jpg	FF012.jpg	white	latino
43.699791699880734	1.015972699970007	feedback_social_loss_negative	n/a	n/a	n/a	F	FF011.jpg	FF012.jpg	white	latino
44.71587509987876	2.000432699918747	ITI	n/a	n/a	n/a	F	FF011.jpg	FF012.jpg	white	latino
46.7242755999323	2.500501399859786	decision_social_loss	1.3525819999631494	7	left	F	FF001.jpg	FF002.jpg	latino	black
49.224944199901074	2.007990000071004	ISI	n/a	n/a	n/a	F	FF001.jpg	FF002.jpg	latino	black
51.232997899875045	1.0161071999464184	feedback_social_loss_negative	n/a	n/a	n/a	F	FF001.jpg	FF002.jpg	latino	black
52.249219599878415	3.000345000065863	ITI	n/a	n/a	n/a	F	FF001.jpg	FF002.jpg	latino	black
55.25779679999687	2.501763899810612	decision_social_loss	1.0860653999261558	2	right	M	MF017.jpg	MF018.jpg	white	latino
57.75972149986774	0.5066525000147521	ISI	n/a	n/a	n/a	M	MF017.jpg	MF018.jpg	white	latino
58.26643469999544	1.0159645997919142	feedback_social_loss_neutral	n/a	n/a	n/a	M	MF017.jpg	MF018.jpg	white	latino
59.28251579985954	2.000470200087875	ITI	n/a	n/a	n/a	M	MF017.jpg	MF018.jpg	white	latino
61.2914380999282	2.501424999907613	decision_social_win	1.3364824000746012	2	right	M	MF035.jpg	MF036.jpg	latino	black
63.79303059983067	2.0066500001121312	ISI	n/a	n/a	n/a	M	MF035.jpg	MF036.jpg	latino	black
65.7997387999203	1.0160890999250114	feedback_social_win_positive	n/a	n/a	n/a	M	MF035.jpg	MF036.jpg	latino	black
66.81594010000117	5.000411899993196	ITI	n/a	n/a	n/a	M	MF035.jpg	MF036.jpg	latino	black
71.824876899831	2.5017021000385284	decision_social_win	1.0860298001207411	2	right	M	MF029.jpg	MF030.jpg	white	black
74.32674609986134	0.5062351999804378	ISI	n/a	n/a	n/a	M	MF029.jpg	MF030.jpg	white	black
74.83303849981166	1.0158149001654238	feedback_social_win_positive	n/a	n/a	n/a	M	MF029.jpg	MF030.jpg	white	black
75.84896550001577	1.0005099999252707	ITI	n/a	n/a	n/a	M	MF029.jpg	MF030.jpg	white	black
76.89076919993386	2.5016413999255747	decision_social_loss	1.1700839998666197	7	left	F	FF015.jpg	FF016.jpg	black	asian
79.39258209988475	0.5071165000554174	ISI	n/a	n/a	n/a	F	FF015.jpg	FF016.jpg	black	asian
79.89975709980354	1.0160340000875294	feedback_social_loss_neutral	n/a	n/a	n/a	F	FF015.jpg	FF016.jpg	black	asian
80.9159001999069	1.000444500008598	ITI	n/a	n/a	n/a	F	FF015.jpg	FF016.jpg	black	asian
81.92430639988743	2.5009788000024855	decision_social_win	1.1695669000037014	2	right	F	FF041.jpg	FF042.jpg	latino	white
84.42545579979196	0.5076037000399083	ISI	n/a	n/a	n/a	F	FF041.jpg	FF042.jpg	latino	white
