onset	duration	trial_type	rt	resp	selection	gender	image	image_type
0.0	1.0	ISI	n/a	n/a	n/a	n/a	n/a	n/a
1.0199561999179423	2.7504515000618994	decision_social	2.114583299960941	3	recall_loss	M	FF001.jpg	latino
3.770566799910739	1.012622700072825	ISI	n/a	n/a	n/a	M	FF001.jpg	latino
4.786416899878532	2.830432200105861	decision_social	2.830126600107178	3	recall_loss	M	FF002.jpg	black
7.616972499992698	2.5160462998319417	ISI	n/a	n/a	n/a	M	FF002.jpg	black
10.13628669991158	2.8474622999783605	decision_social	2.847150200046599	8	predict_loss	F	FF003.jpg	black
12.983875799924135	2.5158200999721885	ISI	n/a	n/a	n/a	F	FF003.jpg	black
15.50291829998605	2.7521062998566777	decision_social	1.8307701000012457	2	recall_win	F	FF004.jpg	white
18.25516699999571	1.2615615997929126	ISI	n/a	n/a	n/a	F	FF004.jpg	white
19.519932399969548	2.751640599919483	decision_social	1.9970539999194443	4	recall_neutral	F	FF005.jpg	white
22.27171349991113	6.511353499954566	ISI	n/a	n/a	n/a	F	FF005.jpg	white
28.7862862998154	2.751135600032285	decision_social	2.4813167999964207	2	recall_win	F	FF006.jpg	asian
31.537557799834758	1.0121593000367284	ISI	n/a	n/a	n/a	F	FF006.jpg	asian
32.552962199784815	2.763359400210902	decision_social_MISSED	missed	missed	missed	M	FF007.jpg	asian
35.316431399900466	1.7500698000658303	ISI	0.28378390008583665	3	recall_loss	M	FF007.jpg	asian
37.069720999803394	2.750955000054091	decision_social	2.598063200013712	9	predict_win	F	FF008.jpg	black
39.820816999999806	2.0121549000032246	ISI	n/a	n/a	n/a	F	FF008.jpg	black
41.836228699889034	2.7521363999694586	decision_social	1.6650487000588328	2	recall_win	M	FF009.jpg	asian
44.58851259993389	3.0111595999915153	ISI	n/a	n/a	n/a	M	FF009.jpg	asian
47.60294759995304	2.751331700012088	decision_social	1.8975585999432951	3	recall_loss	F	FF010.jpg	white
50.35442399978638	3.7618471002206206	ISI	n/a	n/a	n/a	F	FF010.jpg	white
54.11963929980993	2.7511524001602083	decision_social	2.364336600061506	3	recall_loss	F	FF011.jpg	white
56.87093979981728	1.0121129001490772	ISI	n/a	n/a	n/a	F	FF011.jpg	white
57.88635819987394	2.751010000007227	decision_social	2.1649667001329362	4	recall_neutral	M	FF012.jpg	latino
60.63751699985005	4.0121913000475615	ISI	n/a	n/a	n/a	M	FF012.jpg	latino
64.65296919993125	2.7507521000225097	decision_social	2.5134334000758827	9	predict_win	F	FF013.jpg	white
67.40387139981613	2.01222090004012	ISI	n/a	n/a	n/a	F	FF013.jpg	white
69.41941169998609	2.8140765998978168	decision_social	2.8137677998747677	4	recall_neutral	M	FF014.jpg	black
72.23362549999729	1.0161556999664754	ISI	n/a	n/a	n/a	M	FF014.jpg	black
73.2532541998662	2.764748200075701	decision_social	2.764443299965933	8	predict_loss	F	FF015.jpg	black
76.01813489990309	5.514851700048894	ISI	n/a	n/a	n/a	F	FF015.jpg	black
81.53630009992048	2.7512721999082714	decision_social	2.0800834998954087	2	recall_win	M	FF016.jpg	asian
84.28772469982505	2.01174550014548	ISI	n/a	n/a	n/a	M	FF016.jpg	asian
86.3029058999382	2.750610299874097	decision_social	2.4815745998639613	3	recall_loss	M	FF017.jpg	asian
89.05366969993338	1.2625553000252694	ISI	n/a	n/a	n/a	M	FF017.jpg	asian
90.3198987999931	2.750553799793124	decision_social	2.0149724998045713	8	predict_loss	F	FF018.jpg	asian
93.07061149994843	4.512221399927512	ISI	n/a	n/a	n/a	F	FF018.jpg	asian
97.58616139995866	2.7510351999662817	decision_social	2.580509699881077	8	predict_loss	M	FF019.jpg	latino
100.33735419996083	2.012224599951878	ISI	n/a	n/a	n/a	M	FF019.jpg	latino
102.3533305998426	3.2312489000614733	decision_social	3.230968400137499	4	recall_neutral	M	FF020.jpg	asian
105.58472069981508	5.514853000175208	ISI	n/a	n/a	n/a	M	FF020.jpg	asian
111.10288249980658	2.7508670000825077	decision_social	2.4306537001393735	7	predict_neutral	F	FF021.jpg	black
113.85390399978496	3.0122980000451207	ISI	n/a	n/a	n/a	F	FF021.jpg	black
116.86954759992659	2.7517524999566376	decision_social	1.8146703999955207	2	recall_win	F	FF022.jpg	latino
119.6214574999176	2.761442600050941	ISI	n/a	n/a	n/a	F	FF022.jpg	latino
122.38622329989448	2.7522843000479043	decision_social	2.1976344001013786	8	predict_loss	F	FF023.jpg	white
125.13866649987176	3.010782199911773	ISI	n/a	n/a	n/a	F	FF023.jpg	white
128.15278149978258	3.131035900209099	decision_social	3.1307347000110894	9	predict_win	F	FF024.jpg	asian
131.28396129980683	1.515459000132978	ISI	n/a	n/a	n/a	F	FF024.jpg	asian
132.80282569979317	2.7988032000139356	decision_social	2.798521200194955	3	recall_loss	M	FF025.jpg	black
135.60177679988556	1.2643854999914765	ISI	n/a	n/a	n/a	M	FF025.jpg	black
136.86954439990222	2.751984399976209	decision_social	2.030031400034204	8	predict_loss	M	FF026.jpg	latino
139.62169769988395	3.2610559000167996	ISI	n/a	n/a	n/a	M	FF026.jpg	latino
142.88666639989242	2.7518050998914987	decision_social	1.9636750998906791	2	recall_win	F	FF027.jpg	latino
145.63864139979705	6.011030800174922	ISI	n/a	n/a	n/a	F	FF027.jpg	latino
151.65311319986358	2.763839100021869	decision_social	2.763534100027755	2	recall_win	F	FF028.jpg	asian
154.4171006998513	1.5157030001282692	ISI	n/a	n/a	n/a	F	FF028.jpg	asian
155.93627889989875	3.1147103998810053	decision_social	3.114401600090787	3	recall_loss	M	FF029.jpg	asian
