onset	duration	trial_type	rt	resp	selection	gender	image	image_type
0.0	1.0	ISI	n/a	n/a	n/a	n/a	n/a	n/a
1.0202366999583319	2.752202400006354	decision_monetary	1.7409696000395343	9	recall_win	D	DD038.jpg	brown
3.7727411000523716	1.0105581999523565	ISI	n/a	n/a	n/a	D	DD038.jpg	brown
4.786857799976133	2.751008399995044	decision_monetary	2.2404143000021577	2	predict_win	D	DD020.jpg	brown
7.53817319998052	4.51140449999366	ISI	n/a	n/a	n/a	D	DD020.jpg	brown
12.053223100025207	2.752200199989602	decision_monetary	2.0408603999530897	2	predict_win	D	DD021.jpg	red
14.805726099992171	6.510545499972068	ISI	n/a	n/a	n/a	D	DD021.jpg	red
21.31977249996271	2.7521457000402734	decision_monetary	1.556271000066772	3	predict_loss	S	SD009.jpg	blue
24.072274300036952	3.010573099949397	ISI	n/a	n/a	n/a	S	SD009.jpg	blue
27.086482299957424	2.750331800081767	decision_monetary	1.6243460000259802	3	predict_loss	D	DD040.jpg	black
29.83711049996782	1.5123710000189021	ISI	n/a	n/a	n/a	D	DD040.jpg	black
31.352978799957782	2.7631626999937	decision_monetary_MISSED	missed	missed	missed	S	SD026.jpg	gray
34.11641460005194	3.7510963999666274	ISI	0.18355979991611093	8	recall_loss	S	SD026.jpg	gray
37.87091749999672	2.750321800005622	decision_monetary	1.7889219999779016	4	predict_neutral	S	SD023.jpg	blue
40.621551000047475	3.761214299942367	ISI	n/a	n/a	n/a	S	SD023.jpg	blue
44.386247999966145	2.750516900094226	decision_monetary	2.490800900035538	2	predict_win	S	SD029.jpg	black
47.13708639994729	5.76245480007492	ISI	n/a	n/a	n/a	S	SD029.jpg	black
52.90308279998135	2.750685999984853	decision_monetary	1.540031100041233	3	predict_loss	S	SD032.jpg	purple
55.65408430004027	2.7620294999796897	ISI	n/a	n/a	n/a	S	SD032.jpg	purple
58.41965809999965	2.751018099952489	decision_monetary	1.824604899971746	4	predict_neutral	S	SD042.jpg	purple
61.170991500024684	3.011860499973409	ISI	n/a	n/a	n/a	S	SD042.jpg	purple
64.18681510002352	2.75084470002912	decision_monetary	1.7063115999335423	9	recall_win	D	DD005.jpg	brown
66.93796959996689	1.2613918000133708	ISI	n/a	n/a	n/a	D	DD005.jpg	brown
68.20304329995997	2.7508054000791162	decision_monetary	1.9081163000082597	2	predict_win	S	SD007.jpg	brown
70.95417769998312	1.7619536999845877	ISI	n/a	n/a	n/a	S	SD007.jpg	brown
72.71958360006101	2.7518163999775425	decision_monetary	2.357881399919279	2	predict_win	D	DD022.jpg	blue
75.4717144999886	1.5110243000090122	ISI	n/a	n/a	n/a	D	DD022.jpg	blue
76.98634249996394	2.7513141999952495	decision_monetary	1.7080693000461906	9	recall_win	D	DD011.jpg	brown
